Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run, Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
T Anderson,P,44,43,4.16,147,141,1,0,0,0,802.1,778,395,371,112,22,221,680,1.25,0.255
D Ward,P,32,37,3.27,462,2,0,0,121,121,666.2,551,267,242,32,17,286,679,1.26,0.228
J Buzhardt,P,71,96,3.66,326,200,44,15,7,--,1490.2,1425,675,607,130,43,457,678,1.26,0.253
G Mogridge,P,132,133,3.23,398,261,138,20,20,--,2265.2,2352,1004,813,77,76,565,678,1.29,0.272
R Gomez,P,76,86,4.09,289,205,63,15,5,--,1454,1436,734,660,154,43,574,677,1.38,0.259
W Hudlin,P,158,156,4.42,491,328,155,11,31,--,2613.1,3011,1494,1283,118,44,846,677,1.48,0.289
G Holland,P,30,28,3.14,556,0,0,0,220,252,547.2,417,211,191,43,7,241,677,1.2,0.209
S Ellis,P,63,58,4.15,229,140,35,3,18,18,1004,967,503,463,118,22,378,677,1.34,0.253
D Cabrera,P,48,65,5.1,162,155,6,2,1,1,892.1,884,548,506,92,55,520,674,1.57,0.26
J Kelly,P,51,33,3.95,409,81,0,0,6,23,768.2,735,369,337,66,39,321,673,1.37,0.251
C Gaudin,P,45,44,4.44,344,87,1,0,2,6,836.1,859,459,413,92,39,382,673,1.48,0.267
C Burnes,P,35,20,3.25,136,75,0,0,2,3,520.2,405,202,188,53,26,143,673,1.05,0.211
C Swan,P,59,72,3.74,231,185,25,7,2,2,1235.2,1199,575,514,115,11,368,673,1.27,0.256
R Meyer,P,94,73,3.99,319,219,65,13,5,--,1531.1,1606,761,679,136,15,541,672,1.4,0.271
I Delock,P,84,75,4.03,329,147,32,6,31,--,1238,1236,629,555,142,24,530,672,1.43,0.259
M Trombley,P,37,47,4.48,509,36,0,0,44,61,795.2,800,427,396,114,30,319,672,1.41,0.261
R Langford,P,73,106,4.01,260,196,85,10,0,0,1491,1570,745,664,160,18,416,671,1.33,0.271
W LeBlanc,P,46,49,4.54,258,129,0,0,3,5,931.1,977,495,470,150,23,283,671,1.35,0.269
C Bassitt,P,46,34,3.54,137,124,1,1,0,0,740.2,664,308,291,79,55,228,671,1.2,0.237
P Lindblad,P,68,63,3.3,655,32,1,1,64,78,1213.2,1157,510,445,112,26,384,671,1.27,0.253
B Bohanon,P,54,60,5.19,304,157,8,2,2,2,1116,1229,706,643,142,58,489,671,1.54,0.282
B Cecil,P,44,47,4.29,443,74,2,1,12,29,756,757,382,360,96,23,269,670,1.36,0.261
L Benton,P,127,128,4.03,455,261,123,13,22,--,2297,2559,1190,1029,109,25,691,670,1.41,0.288
J Bakley,P,76,125,3.66,215,204,191,7,0,--,1782.2,1909,1321,725,43,37,564,669,1.39,0.356
B Looper,P,72,65,4.15,670,97,1,1,103,137,1176,1242,594,542,132,40,373,669,1.37,0.272
P Zachry,P,69,67,3.52,293,154,29,7,3,3,1177.1,1147,529,461,88,21,495,669,1.39,0.259
J Hearn,P,109,89,3.81,396,229,63,10,8,--,1703.2,1661,847,721,158,25,655,669,1.36,0.255
S Farr,P,48,45,3.25,509,28,1,1,132,132,824.1,751,327,298,70,32,334,668,1.32,0.244
J Kralick,P,67,65,3.56,235,169,45,12,1,--,1218,1238,541,482,125,23,318,668,1.28,0.264
R Franklin,P,62,76,4.14,532,106,6,3,84,113,1201,1230,588,552,173,52,353,668,1.32,0.265
J Nicasio,P,40,46,4.71,364,82,0,0,9,24,720.1,769,402,377,83,22,260,668,1.43,0.273
C Wright,P,100,111,3.5,329,235,67,9,3,5,1728.2,1679,764,672,143,23,550,667,1.29,0.256
C Morgan,P,78,78,2.51,210,172,107,15,3,--,1445.1,1180,586,403,18,95,578,667,1.22,0.229
D Phelps,P,34,40,3.8,367,67,1,0,7,29,682.2,625,309,288,71,32,273,666,1.32,0.244
M Hendrickson,P,58,74,5.03,328,166,4,1,1,7,1169,1361,723,653,145,26,345,666,1.46,0.291
J Smith,P,55,34,3.14,866,0,0,0,30,66,762.1,653,289,266,66,40,254,666,1.19,0.231
J Howell,P,58,53,3.34,568,21,2,0,155,155,844.2,782,335,313,57,19,291,666,1.27,0.246
H Street,P,42,34,2.95,668,0,0,0,324,376,680,542,237,223,70,8,183,665,1.07,0.218
D Hernandez,P,38,47,4.12,547,27,0,0,24,56,648.2,594,311,297,88,26,253,664,1.31,0.241
W Smith,P,31,34,3.59,513,17,0,0,91,126,553.2,481,251,221,72,14,206,664,1.24,0.232
H O'Day,P,73,110,3.74,201,192,177,5,4,--,1651.1,1655,1128,687,65,81,578,663,1.35,0.258
H Carrasco,P,44,50,4,647,10,0,0,19,31,832.1,792,411,370,69,33,387,662,1.42,0.251
K Gregg,P,30,46,4.24,594,8,0,0,177,220,720.1,673,365,339,78,29,329,661,1.39,0.245
C Melton,P,86,80,3.42,272,179,65,13,16,--,1453.2,1446,663,552,79,22,431,660,1.29,0.259
T Chatwood,P,52,60,4.45,229,143,2,1,5,8,878.2,867,463,434,88,37,462,660,1.51,0.263
M Williams,P,45,58,3.65,619,3,0,0,192,192,691.1,537,317,280,49,52,544,660,1.56,0.218
B Dietrich,P,108,128,4.48,366,253,92,17,11,--,2003.2,2117,1146,997,128,22,890,660,1.5,0.271
R Iglesias,P,27,43,3,406,21,0,0,157,182,543.2,429,198,181,64,22,158,660,1.08,0.214
J Beattie,P,52,87,4.17,203,182,31,7,1,1,1148.2,1174,581,532,88,29,461,660,1.42,0.267
J Diekman,P,25,29,3.89,600,0,0,0,15,40,514,424,260,222,43,42,297,660,1.4,0.222
W Peralta,P,56,61,4.29,258,139,2,1,16,20,911.1,958,482,434,110,30,361,660,1.45,0.274
R Waits,P,79,92,4.25,317,190,47,10,8,8,1427,1514,741,674,110,11,568,659,1.46,0.277
H Porter,P,96,107,3.7,207,206,201,9,0,--,1793.1,1893,1209,737,43,52,466,659,1.32,0.266
S Busby,P,70,54,3.72,167,150,53,7,0,0,1060.2,1003,483,438,73,25,433,659,1.35,0.253
J Cruz,P,38,36,4.05,447,38,0,0,6,19,655,576,332,295,67,46,346,659,1.41,0.239
S Sparks,P,59,76,4.88,270,182,16,2,3,5,1319.2,1451,800,716,154,52,520,658,1.49,0.28
E D?az,P,16,29,2.93,404,0,0,0,205,237,399.1,283,139,130,43,29,141,657,1.06,0.195
J Weimer,P,97,69,2.23,191,180,143,21,2,--,1472.2,1227,511,365,14,73,493,657,1.17,0.227
J Price,P,45,49,3.65,372,84,10,1,13,13,906,839,408,367,95,9,337,657,1.3,0.246
J Scott,P,103,109,3.87,356,195,115,11,19,--,1814.2,1969,908,780,94,43,493,657,1.36,0.281
J Taylor,P,152,139,2.66,310,286,278,19,5,--,2617,2502,1195,774,41,92,582,657,1.18,0.25
S Trout,P,88,92,4.18,301,236,32,9,4,4,1501.1,1665,791,697,90,33,578,656,1.49,0.286
J Williams,P,52,66,4.59,236,149,3,2,2,6,1029.2,1080,571,525,130,58,352,655,1.39,0.272
G Nelson,P,53,64,4.13,493,68,6,1,28,28,1080,1061,537,496,117,33,418,655,1.37,0.258
R Benge,P,101,130,4.52,346,248,102,12,19,--,1875.1,2177,1108,941,132,30,598,655,1.48,0.292
B Howry,P,45,52,3.84,769,0,0,0,66,105,787.2,731,366,336,93,29,253,653,1.25,0.246
J Barnes,P,152,150,3.22,422,312,180,26,13,--,2569.2,2686,1151,919,88,25,515,653,1.25,0.273
J Kern,P,53,57,3.32,416,14,1,0,88,88,793.1,670,332,293,35,29,444,651,1.4,0.235
C Morton,P,87,92,3.73,255,242,51,13,1,2,1648.2,1753,776,684,120,27,565,650,1.41,0.275
T Mahle,P,32,39,4.35,118,117,0,0,0,0,610,576,316,295,93,29,226,649,1.31,0.248
T Hanson,P,49,35,3.8,123,121,1,0,0,0,708,659,325,299,78,30,249,648,1.28,0.246
J Witasick,P,32,41,4.64,405,56,3,1,5,19,731.1,775,429,377,97,35,364,645,1.56,0.272
R Dibble,P,27,25,2.98,385,0,0,0,89,89,477,332,169,158,27,12,238,645,1.19,0.197
B Voiselle,P,74,84,3.84,245,190,74,13,3,--,1373.1,1370,677,586,115,15,588,645,1.43,0.258
B Loes,P,80,63,3.89,316,139,42,9,32,--,1190.1,1135,565,514,118,35,421,645,1.31,0.252
S Miller,P,38,58,4.21,168,132,5,5,0,1,779,755,394,364,86,20,312,645,1.37,0.254
T Seaton,P,92,65,3.12,231,155,90,15,11,--,1340,1235,606,465,30,42,530,644,1.32,0.249
S Harriss,P,95,135,4.26,349,228,89,7,16,--,1750.1,1963,1009,828,75,41,630,644,1.48,0.29
R Beck,P,38,45,3.3,704,0,0,0,286,299,768,703,308,282,97,20,191,644,1.16,0.243
M Melancon,P,37,40,2.94,732,0,0,0,262,305,726.2,657,276,237,44,25,192,643,1.17,0.239
W Clark,P,111,97,3.66,355,209,91,14,16,--,1747.1,1897,836,711,86,17,383,643,1.3,0.275
K Freeland,P,50,51,4.24,156,151,0,0,0,0,834.2,883,416,393,107,39,287,642,1.4,0.273
D Reyes,P,35,35,4.21,673,40,0,0,4,15,726.2,724,384,340,61,23,400,642,1.55,0.263
D Brocail,P,52,48,4,626,42,0,0,9,23,880,885,436,391,85,35,310,642,1.36,0.262
M Thornton,P,36,46,3.41,748,1,0,0,23,58,662.2,594,273,251,52,20,251,642,1.28,0.238
C Leskanic,P,50,34,4.36,603,11,0,0,55,71,712.2,678,365,345,80,17,362,641,1.46,0.253
D Aase,P,66,60,3.8,448,91,22,5,82,82,1109.1,1085,503,468,89,7,457,641,1.39,0.259
R Soriano,P,24,28,2.89,591,8,0,0,207,245,636.1,489,213,204,62,15,197,641,1.08,0.209
S Alcantara,P,34,43,3.12,119,111,9,3,0,0,721.2,596,290,250,69,30,229,640,1.14,0.225
M Eichhorn,P,48,43,3,563,7,0,0,32,32,885.2,825,328,295,49,40,270,640,1.24,0.25
P Smith,P,47,71,4.55,231,163,12,4,1,1,1025.2,1043,557,518,126,10,404,640,1.41,0.266
A Houtteman,P,87,91,4.14,325,181,78,14,20,--,1555,1646,810,715,136,40,516,639,1.39,0.272
A Mahaffey,P,59,64,4.17,185,148,46,9,1,--,999,959,507,463,125,39,368,639,1.33,0.255
I Snell,P,38,53,4.8,152,136,2,0,0,0,803.2,873,458,429,100,16,372,639,1.55,0.279
B Fuentes,P,26,43,3.62,650,0,0,0,204,245,613.1,515,267,247,64,52,258,639,1.26,0.227
B Krueger,P,68,66,4.35,301,164,9,2,4,4,1194.1,1305,685,577,104,24,493,639,1.51,0.28
A Fromme,P,80,90,2.9,252,167,90,14,4,--,1438,1297,637,464,37,50,530,638,1.27,0.246
D Wickersham,P,68,57,3.66,283,124,29,5,18,20,1123,1071,514,457,100,56,384,638,1.3,0.252
D O'Day,P,42,21,2.59,644,0,0,0,21,46,609,458,189,175,64,50,172,637,1.03,0.207
B Shaw,P,43,45,3.92,753,2,0,0,15,56,714.2,676,351,311,78,26,278,637,1.33,0.249
H Bell,P,38,32,3.49,590,0,0,0,168,209,628.2,584,258,244,48,16,214,637,1.27,0.247
B Swift,P,95,82,3.58,336,165,78,7,20,--,1637.2,1682,753,651,103,36,351,636,1.24,0.263
M Norris,P,58,59,3.89,201,157,52,7,0,0,1124.1,972,542,486,108,45,499,636,1.31,0.233
R Sewell,P,143,97,3.55,390,243,137,20,15,--,2119.1,2101,982,836,116,23,748,636,1.34,0.256
A Lopez,P,62,36,3.56,459,9,0,0,93,93,910,785,392,360,102,15,367,635,1.27,0.234
F Beebe,P,62,83,2.86,202,153,93,9,4,--,1294.1,1090,587,412,17,46,534,634,1.25,0.227
B Harmon,P,107,133,3.33,321,240,143,15,12,--,2054,1966,957,761,43,38,762,634,1.33,0.26
D Betances,P,21,23,2.53,374,1,0,0,36,55,394.1,240,124,111,26,28,183,633,1.07,0.173
D Miceli,P,43,52,4.48,631,9,0,0,39,60,700.2,684,383,349,93,20,310,632,1.42,0.256
T Martinez,P,55,42,3.45,546,2,0,0,115,115,834,732,357,320,53,8,425,632,1.39,0.242
S Sanders,P,34,45,4.86,234,88,2,1,5,8,681.2,674,399,368,93,14,276,632,1.39,0.257
M Gonzales,P,61,48,4.08,153,145,3,0,0,0,843,858,417,382,120,30,220,631,1.28,0.262
S Shields,P,46,44,3.18,491,15,0,0,21,51,697,589,285,246,55,21,278,631,1.24,0.228
R Duren,P,27,44,3.83,311,32,2,1,57,--,589.1,443,284,251,40,41,392,630,1.42,0.209
A Hassler,P,44,71,3.83,387,112,26,5,29,29,1123.1,1125,562,478,67,32,520,630,1.46,0.264
S Reed,P,49,44,3.63,833,0,0,0,18,32,870.2,811,384,351,107,61,285,630,1.26,0.249
J Robinson,P,46,57,3.79,454,62,2,1,39,39,901.1,880,433,380,75,18,349,629,1.36,0.258
T Worrell,P,50,52,3.09,617,0,0,0,256,256,693.2,608,264,238,65,7,247,628,1.23,0.235
D Morehead,P,40,64,4.15,177,134,19,6,1,1,819.1,730,430,378,78,12,463,627,1.46,0.237
J Fogg,P,62,69,5.03,243,194,2,1,0,0,1159,1293,702,648,165,58,397,627,1.46,0.284
D Gee,P,51,48,4.09,165,128,3,0,1,1,853.2,874,416,388,111,43,268,619,1.34,0.265
B Smith,P,106,139,3.94,435,229,128,16,40,--,2246.1,2472,1139,983,132,18,670,618,1.4,0.283
D Veres,P,36,35,3.44,605,0,0,0,95,119,694,661,287,265,78,28,257,617,1.32,0.253
M Gonz?lez,P,52,57,4.06,155,148,1,1,0,0,883.2,878,428,399,123,36,286,617,1.32,0.258
W Nixon,P,69,72,4.39,225,177,51,9,3,--,1234,1277,674,602,89,41,530,616,1.46,0.27
L Leifield,P,124,97,2.47,296,216,138,32,7,--,1838,1673,694,505,27,85,554,616,1.21,0.248
J Parrett,P,56,43,3.8,491,11,0,0,22,22,724.2,672,336,306,61,9,345,616,1.4,0.249
A Hammaker,P,59,67,3.66,249,152,18,6,5,5,1078.2,1051,493,439,94,13,287,615,1.24,0.255
J Frasor,P,35,35,3.49,679,0,0,0,36,61,646.2,568,267,251,56,23,283,615,1.32,0.237
G Gentry,P,46,49,3.56,157,138,25,8,2,3,902.2,770,400,357,90,28,369,615,1.26,0.231
M Gaston,P,97,164,4.55,355,269,127,10,8,--,2105,2338,1277,1064,114,24,836,615,1.51,0.287
S Chandler,P,109,43,2.84,211,184,109,26,6,--,1485,1327,549,468,64,19,463,614,1.21,0.24
S Bankhead,P,57,48,4.18,267,110,7,3,1,1,901,876,451,418,111,15,289,614,1.29,0.254
B Weiland,P,62,94,4.25,277,179,66,7,7,--,1388.1,1463,797,655,85,37,611,614,1.49,0.272
J Kramer,P,95,103,4.24,322,215,88,14,7,--,1637.1,1761,895,772,92,10,682,613,1.49,0.276
J McGee,P,32,28,3.71,650,0,0,0,79,113,572.1,500,254,236,70,16,156,613,1.15,0.231
J Peralta,P,20,35,4.03,620,0,0,0,15,41,648,566,303,290,95,13,185,612,1.16,0.233
R Moore,P,63,59,4.06,365,105,24,5,46,--,1072.2,935,522,484,101,15,560,612,1.39,0.238
N Garvin,P,58,97,2.72,181,158,134,13,4,--,1400.2,1320,714,423,20,71,413,612,1.24,0.249
G Bradley,P,138,125,2.5,287,265,245,28,2,--,2404.1,2469,1392,668,42,179,,611,1.1,--
N Allen,P,58,70,3.88,434,59,7,5,75,75,988.1,985,464,426,73,9,417,611,1.42,0.264
C Blanton,P,68,71,3.55,202,167,75,14,4,--,1218.1,1243,588,481,64,18,337,611,1.3,0.262
F Montas,P,36,35,3.9,129,99,0,0,0,0,592.1,569,288,257,72,23,196,611,1.29,0.25
A McGaffigan,P,38,33,3.38,363,62,3,1,24,24,833.1,773,351,313,55,16,294,610,1.28,0.247
A Hollingsworth,P,70,104,3.99,315,185,78,7,15,--,1520.1,1642,788,674,47,14,587,608,1.47,0.275
B Berenyi,P,44,55,4.03,142,131,13,5,0,0,781.2,730,392,350,32,7,425,607,1.48,0.251
E Cushman,P,62,81,3.86,147,145,137,4,1,--,1225.2,1264,847,525,23,26,359,607,1.32,0.273
C Fossum,P,40,53,5.45,237,120,0,0,2,8,786,873,535,476,114,63,319,607,1.52,0.281
L Sherry,P,53,44,3.67,416,16,2,1,82,--,799.1,747,377,326,78,32,374,606,1.4,0.249
D Crandall,P,102,62,2.92,302,134,91,9,25,--,1546.2,1439,669,502,52,39,379,606,1.18,0.244
D Koslo,P,92,107,3.66,348,189,74,15,22,--,1591.1,1597,736,647,121,20,538,606,1.34,0.26
J Rigney,P,63,64,3.59,197,132,66,10,5,--,1186.1,1101,550,473,90,14,450,605,1.31,0.244
G Harris,P,45,64,3.98,243,109,10,2,16,16,909.1,883,446,402,103,21,303,605,1.3,0.255
J Flaherty,P,35,25,3.37,103,99,0,0,0,0,528.1,392,211,198,71,34,195,604,1.11,0.205
T Koehler,P,36,55,4.39,161,133,0,0,0,0,784.1,771,408,383,94,30,322,604,1.39,0.259
C McElroy,P,38,30,3.9,654,7,0,0,17,24,739.1,724,366,320,66,11,362,604,1.47,0.258
A Russell,P,70,76,3.52,345,112,54,5,42,--,1394.1,1382,694,545,59,44,610,603,1.43,0.268
H Neris,P,27,33,3.46,477,0,0,0,88,118,475.1,388,201,183,62,30,169,603,1.17,0.219
R Lucas,P,157,135,3.72,396,302,204,22,7,--,2542,2736,1203,1051,136,22,455,602,1.26,0.275
H Boyle,P,89,111,3.06,207,199,189,10,1,--,1756.1,1740,983,597,46,36,378,602,1.21,0.417
J D'Acquisto,P,34,51,4.56,266,92,7,2,15,15,779.2,708,442,395,52,19,544,600,1.61,0.245
T Lollar,P,47,52,4.27,199,131,9,4,4,4,906,841,459,430,93,17,480,600,1.46,0.249
E Willett,P,102,100,3.08,274,203,142,12,5,--,1773.1,1719,842,607,24,105,565,600,1.29,0.258
J Putz,P,37,33,3.08,572,0,0,0,189,233,566.2,469,203,194,50,19,184,599,1.15,0.224
J Ur?as,P,50,17,2.82,138,102,0,0,4,5,605.2,491,215,190,60,23,169,599,1.09,0.219
G Haddock,P,95,87,4.07,204,189,160,8,2,--,1580,1650,1111,715,56,61,714,599,1.5,0.259
E Rommel,P,171,119,3.54,500,249,147,18,29,--,2556.1,2729,1213,1006,138,33,724,599,1.35,0.277
D Carman,P,53,54,4.11,342,102,7,3,11,11,921.2,849,462,421,115,22,378,598,1.33,0.245
K Downs,P,57,53,3.86,237,135,11,6,1,1,963.2,912,454,413,73,25,373,598,1.33,0.25
R Davis,P,47,53,4.05,481,0,0,0,130,130,746.2,735,361,336,82,22,300,597,1.39,0.26
S Downs,P,38,40,3.56,619,50,1,1,27,54,751.1,729,333,297,67,28,279,575,1.34,0.254
P Knell,P,79,90,4.05,192,163,141,8,0,--,1452.1,1478,1019,654,38,136,705,575,1.5,0.256
A McBean,P,67,50,3.13,409,76,22,5,63,63,1072.1,1058,430,373,63,30,365,575,1.33,0.262
R Bottalico,P,33,42,3.99,562,0,0,0,116,144,628.2,561,298,279,71,27,316,575,1.4,0.24
B Wight,P,77,99,3.95,347,198,66,15,8,--,1563,1656,791,686,74,14,714,574,1.52,0.277
R Seanez,P,41,30,4.1,544,0,0,0,12,33,566,515,285,258,58,15,285,574,1.41,0.241
T Lown,P,55,61,4.12,504,49,10,1,73,--,1032,978,525,472,105,10,590,574,1.52,0.252
B Porterfield,P,87,97,3.79,318,193,92,23,8,--,1567.2,1523,732,660,113,14,552,572,1.32,0.255
D Bennett,P,43,47,3.69,182,127,28,6,6,--,863,850,389,354,98,29,281,572,1.31,0.26
K Uehara,P,22,26,2.66,436,12,0,0,95,113,480.2,350,153,142,60,4,78,572,0.89,0.199
G Blaeholder,P,104,125,4.54,338,251,106,14,12,--,1914.1,2220,1120,966,173,13,535,572,1.44,0.29
E Figueroa,P,80,67,3.51,200,179,63,12,1,1,1309.2,1299,571,511,90,19,443,571,1.33,0.261
M Albers,P,47,48,4.35,616,24,0,0,7,36,759,751,399,367,87,35,314,571,1.4,0.261
G Balfour,P,30,23,3.49,534,1,0,0,84,106,539.2,406,215,209,47,8,252,571,1.22,0.209
P Donohue,P,134,118,3.87,344,267,137,16,12,--,2112.1,2439,1082,909,68,46,422,571,1.35,0.293
M Surkont,P,61,76,4.38,236,149,53,7,8,--,1194.1,1209,650,581,134,22,481,571,1.42,0.262
C Smith,P,66,87,2.81,212,148,87,10,3,--,1349.1,1309,587,422,22,29,353,570,1.23,0.259
T Watson,P,47,29,2.9,689,0,0,0,32,69,648.1,528,222,209,63,33,174,570,1.08,0.223
B Bailey,P,38,76,3.57,203,117,70,8,0,--,1084.1,1035,593,430,20,44,527,570,1.44,0.26
S Stratton,P,97,114,3.87,230,213,198,10,1,--,1883.1,2170,1289,809,44,69,432,569,1.38,0.28
W Bunker,P,60,52,3.51,206,152,34,5,5,5,1085.1,976,473,423,113,16,334,569,1.21,0.24
L Sorensen,P,93,103,4.15,346,235,69,10,6,6,1736.1,1960,894,800,147,31,402,569,1.36,0.287
R Collins,P,108,82,3.96,311,219,84,15,5,--,1712.1,1795,931,754,73,81,674,569,1.44,0.275
S Schoeneweis,P,47,57,5.01,577,93,2,1,9,27,972,1035,580,541,112,47,398,568,1.47,0.273
J Junis,P,35,42,4.75,129,106,1,0,0,2,629.2,676,354,332,105,41,169,568,1.34,0.272
H Johnson,P,63,56,4.75,249,116,45,4,11,--,1066.1,1107,664,563,89,32,567,568,1.57,0.268
G Winter,P,83,102,2.87,220,182,146,9,4,--,1656,1552,760,528,32,44,377,568,1.16,0.25
J Familia,P,34,28,3.51,548,1,0,0,125,161,544,481,235,212,42,18,253,568,1.35,0.236
E Doheny,P,75,83,3.75,183,168,140,6,2,--,1392.2,1412,931,580,13,140,665,567,1.49,0.263
S Linebrink,P,42,31,3.51,607,6,0,0,8,41,656.2,630,280,256,82,27,229,567,1.31,0.254
K Bottenfield,P,46,49,4.54,292,116,2,1,10,10,911.2,950,506,460,123,28,385,566,1.46,0.271
J Howell,P,36,30,3.83,547,33,0,0,22,37,619.2,561,286,264,59,32,270,566,1.34,0.242
J Hader,P,18,18,2.7,289,0,0,0,132,152,333.1,178,104,100,42,18,127,565,0.92,0.154
F Dwyer,P,177,151,3.84,366,318,271,12,6,--,2819,3312,1782,1204,109,101,764,565,1.45,0.286
B Boxberger,P,31,37,3.43,485,0,0,0,82,120,458.2,357,193,175,60,22,223,565,1.26,0.215
R Munger,P,77,56,3.83,273,161,54,13,12,--,1228.2,1243,574,523,85,11,500,564,1.42,0.264
R Scarborough,P,80,85,4.13,318,168,59,9,14,--,1428.2,1487,755,656,89,44,611,564,1.47,0.267
J Magrane,P,57,67,3.81,190,166,21,10,0,0,1096.2,1081,517,464,79,42,391,564,1.34,0.26
K Heintzelman,P,77,98,3.93,319,183,66,18,10,--,1501.2,1540,746,656,100,14,630,564,1.45,0.267
M Maddux,P,39,37,4.05,472,48,2,1,20,20,861.2,873,428,388,67,32,284,564,1.34,0.265
R Bones,P,63,82,4.85,375,164,11,1,1,7,1278.1,1422,754,689,167,50,464,564,1.48,0.283
R Schueler,P,40,48,4.08,291,86,13,2,11,14,912.1,861,463,414,96,24,393,563,1.37,0.253
L Hamlin,P,73,76,3.77,261,181,70,12,9,--,1405,1442,685,588,106,10,353,563,1.28,0.262
M Rojas,P,34,31,3.82,525,0,0,0,126,126,667,591,305,283,65,37,254,562,1.27,0.237
J McGinnis,P,102,79,2.95,187,186,177,18,0,--,1603.2,1572,958,525,21,47,294,562,1.16,0.469
R Pressly,P,29,29,3.23,500,0,0,0,77,105,529,455,208,190,48,10,157,562,1.16,0.231
X Hernandez,P,40,35,3.9,463,7,0,0,35,35,671,621,324,291,67,20,266,562,1.32,0.244
I Young,P,63,95,3.11,209,161,120,21,4,--,1384.2,1361,629,479,23,37,316,560,1.21,0.26
A Lopez,P,47,58,4.94,297,92,8,5,4,11,841.1,938,511,462,112,18,343,558,1.52,0.284
L Walker,P,45,47,3.65,243,100,16,7,9,11,824.2,763,375,334,43,10,408,558,1.42,0.247
J Kennedy,P,43,61,4.79,222,139,7,2,2,8,908.2,1001,536,484,105,55,335,558,1.47,0.281
D Dravecky,P,64,57,3.13,226,146,28,9,10,10,1062.2,968,421,370,97,16,315,558,1.21,0.245
D Osborne,P,49,46,4.03,163,140,4,2,0,0,873.2,895,442,391,100,18,246,558,1.31,0.266
M Barnes,P,32,30,4.06,430,2,0,0,47,73,432.2,380,209,195,50,17,200,557,1.34,0.233
K Kravec,P,43,56,4.47,160,128,24,6,1,1,858.2,814,476,426,78,40,404,557,1.42,0.251
M Wohlers,P,39,29,3.97,533,0,0,0,119,124,553.1,490,273,244,37,13,272,557,1.38,0.238
W Hacker,P,62,89,4.21,306,157,47,6,17,--,1283.1,1297,680,601,181,21,320,557,1.26,0.259
Z Eflin,P,37,45,4.47,128,116,5,3,1,1,664.1,697,363,330,103,24,161,557,1.29,0.268
P Shuey,P,45,28,3.87,476,0,0,0,23,42,530,471,252,228,43,14,277,556,1.41,0.238
J Baldschun,P,48,41,3.69,457,0,0,0,60,62,704,687,335,289,45,23,298,555,1.4,0.257
D Wheeler,P,25,43,3.98,589,9,0,0,43,69,640.2,589,298,283,89,13,194,555,1.22,0.242
L Viau,P,83,77,3.33,178,162,146,5,1,--,1442,1441,881,533,37,51,526,554,1.36,0.251
C Silva,P,70,70,4.68,316,180,6,2,2,8,1241.2,1496,687,645,153,45,238,554,1.4,0.302
A Reynoso,P,68,62,4.74,198,186,8,1,1,1,1079.2,1185,615,569,138,60,376,554,1.45,0.283
P Strop,P,29,30,3.2,561,0,0,0,32,68,505.2,360,194,180,34,37,232,554,1.17,0.198
A Brazle,P,97,64,3.31,441,117,47,7,60,--,1376.2,1387,590,506,83,25,492,554,1.36,0.266
F Schupp,P,61,39,3.32,216,121,62,11,6,--,1054,938,470,389,30,33,464,553,1.33,0.244
E Yan,P,33,39,5.14,472,23,0,0,51,83,695.1,754,426,397,105,47,270,553,1.47,0.277
B Rhines,P,113,103,3.48,248,222,187,13,1,--,1891,1961,1102,731,25,108,576,553,1.34,0.262
T Redding,P,37,57,4.95,179,144,1,0,0,0,822.1,889,503,452,114,30,337,552,1.49,0.277
L Richmond,P,75,100,3.06,191,179,161,8,3,--,1583,1763,1018,538,27,2,269,552,1.28,22.603
A Ditmar,P,72,77,3.98,287,156,41,5,14,--,1268,1237,649,561,138,37,461,552,1.34,0.256
C Labine,P,77,56,3.63,513,38,7,2,96,--,1079.2,1043,492,435,81,11,396,551,1.33,0.256
B Gallia,P,66,69,3.14,242,135,61,7,10,--,1277,1210,585,445,21,40,494,550,1.33,0.255
K Howell,P,38,48,3.95,245,54,3,1,31,31,613.1,534,296,269,46,9,275,549,1.32,0.237
B Ayala,P,37,44,4.78,406,14,0,0,59,60,576,581,353,306,71,26,245,541,1.43,0.263
A Sanchez,P,38,38,4.16,174,113,0,0,3,4,685,652,345,317,72,37,292,541,1.38,0.25
J Boever,P,34,45,3.93,516,0,0,0,49,49,754.1,751,362,329,75,16,343,541,1.45,0.262
S Torres,P,44,58,4.31,497,64,3,1,57,78,847.1,857,446,406,91,51,349,540,1.42,0.266
D McGowan,P,35,34,4.5,290,69,3,1,2,12,650.1,619,357,325,78,26,279,540,1.38,0.25
J Wyatt,P,42,44,3.47,435,9,0,0,103,103,687.1,600,290,265,72,23,346,540,1.38,0.237
G Cadaret,P,38,32,3.99,451,35,4,2,14,14,724.1,716,351,321,58,16,403,539,1.54,0.262
J Benz,P,77,75,2.43,251,163,75,17,3,--,1359.2,1225,509,367,16,24,334,539,1.15,0.242
F Peralta,P,30,17,3.82,116,67,1,0,1,4,415,296,187,176,45,23,172,539,1.13,0.195
A Fowler,P,54,51,4.03,362,90,25,4,32,--,1024,1039,505,458,99,9,308,539,1.32,0.265
